timestamp;URL;beschreibung;evt_count_pm_sig;ga_cd_application_requirements;ga_cd_cxp_historicallisting;ga_cd_developer_virtualreality;ga_cd_maillead_default_shown;ga_cd_via;geo_bln;geo_krs;geo_land;geo_plz;lat;long;obj_ExclusiveExpose;obj_assistedLiving;obj_balcony;obj_barrierFree;obj_baseRent;obj_baseRentRange;obj_cId;obj_cellar;obj_condition;obj_cwId;obj_depositLink;obj_energyEfficiencyClass;obj_energyType;obj_firingTypes;obj_floor;obj_galleryAd;obj_garden;obj_groupnumber;obj_hasKitchen;obj_heatingCosts;obj_heatingType;obj_houseNumber;obj_immotype;obj_interiorQual;obj_ityp;obj_lastRefurbish;obj_lift;obj_livingSpace;obj_livingSpaceRange;obj_nbp;obj_newlyConst;obj_noParkSpaces;obj_noRooms;obj_noRoomsRange;obj_numberOfFloors;obj_objectnumber;obj_petsAllowed;obj_picture;obj_picturecount;obj_pricetrend;obj_pricetrendbuy;obj_pricetrendrent;obj_project_id;obj_regio1;obj_regio2;obj_regio3;obj_scoutId;obj_serviceCharge;obj_street;obj_streetPlain;obj_telekomDownloadSpeed;obj_telekomHdTelephone;obj_telekomHybridDownloadSpeed;obj_telekomHybridUploadSpeed;obj_telekomInternet;obj_telekomInternetProductAvailable;obj_telekomInternetProductName;obj_telekomInternetServices;obj_telekomInternetTechnology;obj_telekomInternetType;obj_telekomInternetUrl;obj_telekomInternetUrlMobile;obj_telekomTrackingGroup;obj_telekomTvOffer;obj_telekomUploadSpeed;obj_thermalChar;obj_totalRent;obj_typeOfFlat;obj_yearConstructed;obj_yearConstructedRange;obj_zipCode
2020-01-01 15:28:46.520321;/expose/113334206;['Unser vollständiges Wohnungsangebot in Leipzig und Umgebung finden Sie unter www.pisa-management.de und \rweitere News unter https://www.facebook.com/PISA.IMMOBILIEN\r\rFür Rückfragen und Terminvereinbarungen stehen Ihnen die Makler der PISA IMMOBILIENMANAGEMENT GmbH - Co. KG gern zur Verfügung.\r', '++ großzügige 2-RW ++\r\r- Laminat\r\r- Balkon zum Innenhof\r\r- großer Küchenbereich\r\r- großzügiges Wohnzimmer (ca. 28qm) \r- geräumiges Schlafzimmer (ca. 20qm)\r\r- Bad mit Wanne \r\r- Zentralheizung\r\r- Garage möglich (Aufpreis)', 'Stötteritz ist ein Ortsteil des Stadtbezirks Südost. Es ist der höchstgelegene Ortsteil Leipzigs. Stötteritz lockt mit vielen grünen Anlagen und Parks und ist eine sehr ruhige Ecke der Messemetropole. Der Stadtteil ist besonders familienfreundlich, und hat eine gute Infrastruktur. Einkaufsmöglichkeiten des täglichen Bedarfs, sowie Schulen, Sportvereine und Kindertagestätte befinden sich in unmittelbarer Umgebung. Durch verschiedene Bus- und Straßenbahnlinien ist das Stadtzentrum bequem zu erreichen. Einen S-Bahnhof ist ebenfalls vorhanden.\r In der Nähe befindlich: Grundschule, Realschule, Hauptschule, Gymnasium, Universität, Fachhochschule, Kindertagesstätte, Nahverkehrsanbindung, Einkaufsmöglichkeit\r', ' BODENBELAG:\rLaminat\rBAD:\rInnenliegendes Bad (kein Fenster), Bad mit Wanne, Boden: Fliesen/Stein\rKÜCHE:\rseparate Küche, Küche mit Fenster, Anschluss für Elektroherd, Anschluß für Geschirrspüler, Boden: Fliesen/Stein\rWASCHEN:\rAnschluss im Bad\rWEITERES:\rBalkon, Zentralheizung, Abstell: Keller, PKW-Stellplatz: Pflicht\rEs handelt sich bei dem Objekt um ein Baudenkmal, daher besteht keine Pflicht zur Ausstellung von Energieausweisen.\rBitte haben Sie dafür Verständnis, dass alle Angaben und Preise sowie Reservierungen unverbindlich sind und immer nur vorbehaltlich der Zustimmung des Eigentümers gelten. Ein Rechtsanspruch auf ein Kauf- oder Mietvertrag kommt erst durch Gegenzeichnung des selbigen durch den Eigentümer zustande.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04299;51,31700248756844;12,409415881840262;true;n;y;n;527;4;5436764;y;refurbished;001.5436764;n;;no_information;no_information;2;disabled;n;;n;81;central_heating;163;wohnung_miete;normal;0,active;;n;81;4;;n;1;2;2;;140530-M-28/2702/2.3;no_information;https://pictures.immobilienscout24.de/listings/9bf030b6-4f16-4441-acbd-3a1c62e8dd06-1339293793.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;13;4.13;14.64;4.13;;Sachsen;Leipzig;Stötteritz;113334206;81;"Prager Stra&szlig;e";Prager_Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;689;no_information;;;04299
2020-01-01 15:28:47.007842;/expose/112795642;[];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04155;51,3607384288146;12,362617190636323;false;n;n;n;437.62;3;17433171;n;no_information;009.a9ca28de-7928-4b38-bda5-bf5c0b645d04;n;;;no_information;;;n;0;n;;;4;wohnung_miete;no_information;0,active;;n;58.35;2;;n;;2;2;;14;negotiable;https://pictures.immobilienscout24.de/listings/70f35dd7-579a-4d98-93c9-6960488330b4-1310236521.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;7;4.02;14.2;4.02;;Sachsen;Leipzig;Gohlis_Süd;112795642;128.37;"Wolfener Stra&szlig;e 4";Wolfener_Straße_4;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;565.99;apartment;;;04155
2020-01-01 15:28:47.484181;/expose/113239767;['Diese sehr helle 2-Raumwohnung befindet sich im 3. Obergeschoss eines sehr gepflegten Mehrfamilienhauses.', 'Zu den Räumlichkeiten gehören:\n- geräumiger Flur mit hellem Laminat\n- Wohn- & Schlafzimmer mit hellem Laminat\n- neues vollgefliestes innenliegendes Badezimmer mit Wanne & Waschmachinenanschluss\n- neue Küche mit Fliesenspiegel & einem Spühlmaschinenanschluss mit hochwertigem Designbelag in Fliesenoptik', 'Kleinzschocher liegt westlich der Weißen Elster, im Norden grenzt es an Plagwitz, im Nordosten und Osten an Schleußig, im Süden an Großzschocher und im Westen an Grünau.', 'Bei Interesse bitte an unten stehenden Kontakt wenden:\n\nAlexander Emil Henck\n\nTrad Immobilien GmbH\nLandgrafenstraße 15\n10787 Berlin\n\nMobil: +49 151 298 012 01\nE-Mail: a.he@trad-immobilien.de\nWeb: www.trad-immobilien.de'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04249;51,3162781201398;12,326735599401257;false;n;n;n;449;3;17946136;n;first_time_use_after_refurbishment;002.01008662528;y;;energy_consumption;natural_gas_heavy;3;;y;4032;n;90;central_heating;59;wohnung_miete;sophisticated;0,active;2019;n;60;2;;n;;2;2;;113239767;negotiable;https://pictures.immobilienscout24.de/listings/0c1fa76e-383f-40ac-a339-99ee7732f0a9-1315794471.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;13;3.68;15.45;3.68;;Sachsen;Leipzig;Kleinzschocher;113239767;90;"Dieskaustra&szlig;e";Dieskaustraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;131.07;629;apartment;1908;1;04249
2020-01-01 15:28:48.553642;/expose/112795638;[];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04109;51,34150755863081;12,359498872506757;false;n;n;n;970;6;17433171;n;no_information;009.a9ca28de-7928-4b38-bda5-bf5c0b645d04;n;;;no_information;;;n;0;n;;floor_heating;80;wohnung_miete;sophisticated;0,active;;n;92.38;4;;n;;3;3;;12;no_information;https://pictures.immobilienscout24.de/listings/093c0ebf-afc6-4fa2-84b7-a2daff68cd33-1338269526.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;6;4.49;15.17;4.49;;Sachsen;Leipzig;Zentrum_West;112795638;225;"Friedrich-Ebert-Stra&szlig;e";Friedrich-Ebert-Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;1195;other;;;04109
2020-01-01 15:28:49.036200;/expose/112789140;['Dieses repräsentative Domizil befindet sich in einem Mehrfamilienhaus, erbaut um 1900. Das Objekt wurde in den Jahren 2018/2019 umfänglich und stilvoll kernsaniert.', '- Wohnungsgröße: 125,40 qm\r\n- 5 Zimmer mit Parkettfußboden\r\n- Küche mit Zugang zum Balkon\r\n- Tageslichtbad mit Badewanne und Dusche\r\n- Gästebad mit Dusche\r\n- Balkon\r\n- Abstellraum\r\n- Gemeinschaftsgarten mit Fahrradhäuschen zur kostenfreien Nutzung\r\n- Keller', 'Ruhig gelegen am westlichen Stadtrand von Leipzig bildet der Stadtteil Böhlitz-Ehrenberg ein Wohnviertel mit besonderem Charme. In der unmittlbaren Umgebung der Bielastraße befinden sich zahlreiche Infrastruktureinrichtungen wie Kindergärten, Schulen, Supermärkte, Restaurants und eine Reitanlage. Lediglich 10 Minuten mit dem PKW entfernt ist die Leipziger Innenstadt. Eine perfekte Anbindung an das Zentrum durch öffentliche Verkehrsmittel ist ebenfalls gewährleistet. Der nahegelegene Auwald bietet ausreichend Gelegenheit für erholsame Spaziergänge ob mit Kind oder Hund.', 'Hat dieses Angebot Ihr Interesse geweckt? Sie wünschen dazu mehr Informationen und einen Besichtigungstermin?\r\n\r\nGern können Sie sich in Bezug auf dieses Angebot jederzeit an unser Büro wenden. Sie erreichen uns Montag bis Freitag in der Zeit von 8-19 Uhr, sowie auch am Samstag in der Zeit von 9-13 Uhr. Kurzfristig können Sie hier mit uns einen Besichtigungstermin vereinbaren. Wir ermöglichen Ihren Besichtigungstermin gern auch abends oder am Wochenende, nach Ihren Wünschen, kompetent und zeitnah.\r\n\r\nUnser freundliches und erfahrenes Team steht Ihnen jederzeit für alle Ihre Fragen zur Verfügung. Sollten wir einmal nicht erreichbar sein, so können Sie uns Ihre Fragen jederzeit per E-Mail senden.\r\n\r\nWeitere umfangreiche Angebote finden Sie auch auf unserem Immobilienportal www.wohndealer.de, dazu auch allgemeine Informationen und Unterlagen, zielgerichtete Details rund um die Immobilie und vieles mehr!'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04178;51,3533262880838;12,295938356346651;false;n;y;n;1069;7;13139376;y;first_time_use;001.13139376;y;;;no_information;1;;y;;n;;central_heating;18;wohnung_miete;sophisticated;0,active;2019;n;125.4;6;;n;;5;5;4;1001-1-002-017;no_information;https://pictures.immobilienscout24.de/listings/c3f25c19-cf30-412f-ad0b-56c1b7df47c8-1310341416.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;21;3.17;14.63;3.17;;Sachsen;Leipzig;Böhlitz_Ehrenberg;112789140;313.5;"Heinrich-Heine-Stra&szlig;e";Heinrich-Heine-Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;1382.5;apartment;1900;1;04178
2020-01-01 15:28:49.501148;/expose/113441992;['Unser vollständiges Wohnungsangebot in Leipzig und Umgebung finden Sie unter www.pisa-immobilien.de und \rweitere News unter https://www.facebook.com/PISA.IMMOBILIEN \r\rFür Rückfragen und Terminvereinbarungen stehen Ihnen die Makler der PISA IMMOBILIENMANAGEMENT GmbH - Co. KG gern zur Verfügung.\r', 'Familienwohnung im 3. OG mit folgender Ausstattung: \r\r- großzügiges Wohnzimmer\r\r- Schlafzimmer / Kinderzimmer\r\r- separate Küche\r\r- Bad mit Wanne (ohne Fenster)\r\r- PVC-Belag in Laminatoptik\r\r- grüner Innenhof\r\r- kostenfreie Stellplätze', 'Ruhige, grün gelegene und günstige 1- bis 4-Raumwohnungen in der Zingsterstraße in Grünau nahe dem Kulkwitzer See sowie dem Allee-Center.\r\rUnsere Wohnungen befinden sich in gepflegten, familienfreundlichen Wohnanlagen mit Vorgärten, grünen Höfen und Kinderspielplätzen für Ihre Kleinen. Fußläufig erreichbar sind mehrere Einkaufsmöglichkeiten, KITAS, Schulen, Ärztehaus, Apotheke, Sanitätshaus, Bibliotheken, Schwimmhalle, u.v.m.\r\rDas Stadtzentrum erreichen Sie auf Grund der sehr guten Verkehrsanbindung in weniger als 30 Minuten mit öffentlichen Verkehrsmitteln, dem PKW oder dem Fahrrad.\r\rAusreichend PKW-Stellplätze stehen kostenfrei zur Verfügung.\r In der Nähe befindlich: Grundschule, Realschule, Kindertagesstätte, Nahverkehrsanbindung, Einkaufsmöglichkeit\r', ' BODENBELAG:\rPVC\rBAD:\rBad mit Wanne, Innenliegendes Bad (kein Fenster), Boden: Fliesen/Stein\rKÜCHE:\rseparate Küche, Küche mit Fenster, Boden: PVC, Anschluss für Elektroherd, Anschluß für Geschirrspüler\rWASCHEN:\rAnschluss im Bad, Trockenraum (Keller), Anschluss in Küche\rWEITERES:\rBalkon, Zentralheizung, Abstell: Keller oder Bodenabteil\rBitte haben Sie dafür Verständnis, dass alle Angaben und Preise sowie Reservierungen unverbindlich sind und immer nur vorbehaltlich der Zustimmung des Eigentümers gelten. Ein Rechtsanspruch auf ein Kauf- oder Mietvertrag kommt erst durch Gegenzeichnung des selbigen durch den Eigentümer zustande.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04207;51,3125058307534;12,26401848628206;true;n;y;n;365;2;5436764;n;no_information;001.5436764;n;;no_information;no_information;3;disabled;n;;n;90;central_heating;38;wohnung_miete;normal;0,active;;n;68.14;3;;n;;3;3;;140530-M-50/1190/38/3.1;no_information;https://pictures.immobilienscout24.de/listings/693151f2-10c9-4029-96e5-26e0da9aa198-1339293046.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;3.85;13.34;3.85;;Sachsen;Leipzig;Lausen_Grünau;113441992;105;"Zingster Stra&szlig;e";Zingster_Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;560;no_information;1983;4;04207
2020-01-01 15:28:50.049945;/expose/113442046;['Unser vollständiges Wohnungsangebot in Leipzig und Umgebung finden Sie unter www.pisa-immobilien.de und \rweitere News unter https://www.facebook.com/PISA.IMMOBILIEN \r\rFür Rückfragen und Terminvereinbarungen stehen Ihnen die Makler der PISA IMMOBILIENMANAGEMENT GmbH - Co. KG gern zur Verfügung.\r', 'Gemütliche 1-RW im 3. OG mit folgender Ausstattung: \r\r- großes Wohn- / Schlafzimmer\r\r- Bad mit Wanne (ohne Fenster)\r\r- PVC-Belag in Laminatoptik\r\r- grüner Innenhof mit Spielplatz\r\r- kostenfreie Stellplätze', 'Ruhige, grün gelegene und günstige 1- bis 4-Raumwohnungen in der Zingsterstraße in Grünau nahe dem Kulkwitzer See sowie dem Allee-Center.\r\rUnsere Wohnungen befinden sich in gepflegten, familienfreundlichen Wohnanlagen mit Vorgärten, grünen Höfen und Kinderspielplätzen für Ihre Kleinen. Fußläufig erreichbar sind mehrere Einkaufsmöglichkeiten, KITAS, Schulen, Ärztehaus, Apotheke, Sanitätshaus, Bibliotheken, Schwimmhalle, u.v.m.\r\rDas Stadtzentrum erreichen Sie auf Grund der sehr guten Verkehrsanbindung in weniger als 30 Minuten mit öffentlichen Verkehrsmitteln, dem PKW oder dem Fahrrad.\r\rAusreichend PKW-Stellplätze stehen kostenfrei zur Verfügung.\r In der Nähe befindlich: Grundschule, Realschule, Gymnasium, Kindertagesstätte, Nahverkehrsanbindung, Einkaufsmöglichkeit\r', ' BODENBELAG:\rPVC\rBAD:\rBad mit Wanne, Innenliegendes Bad (kein Fenster), Boden: Fliesen/Stein\rKÜCHE:\rseparate Küche, Küche mit Fenster, Boden: PVC, Anschluss für Elektroherd, Anschluß für Geschirrspüler\rWASCHEN:\rAnschluss im Bad, Trockenraum (Keller), Anschluss in Küche\rWEITERES:\rZentralheizung, Abstell: Keller\rBitte haben Sie dafür Verständnis, dass alle Angaben und Preise sowie Reservierungen unverbindlich sind und immer nur vorbehaltlich der Zustimmung des Eigentümers gelten. Ein Rechtsanspruch auf ein Kauf- oder Mietvertrag kommt erst durch Gegenzeichnung des selbigen durch den Eigentümer zustande.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04207;51,3110256623247;12,263116221843182;true;n;n;n;215;1;5436764;y;no_information;001.5436764;n;;no_information;no_information;3;disabled;n;;n;55;central_heating;6;wohnung_miete;normal;0,active;;n;32.61;1;;n;;1;1;;140530-M-50/1190/6/3.2;no_information;https://pictures.immobilienscout24.de/listings/a0f84767-9336-4125-828d-74db4c77d7d3-1339296644.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;6;3.85;13.34;3.85;;Sachsen;Leipzig;Lausen_Grünau;113442046;60;"Zingster Stra&szlig;e";Zingster_Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;330;no_information;1983;4;04207
2020-01-01 15:28:50.535871;/expose/112795636;[];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04109;51,34150755863081;12,359498872506757;false;n;y;n;850;6;17433171;n;no_information;009.a9ca28de-7928-4b38-bda5-bf5c0b645d04;n;;;no_information;;;n;0;n;;floor_heating;80;wohnung_miete;sophisticated;0,active;;n;77.09;3;;n;;2;2;;11;negotiable;https://pictures.immobilienscout24.de/listings/90695a1a-558f-4321-98f4-dd4e04cd3b60-1310236478.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;5;4.49;15.17;4.49;;Sachsen;Leipzig;Zentrum_West;112795636;195;"Friedrich-Ebert-Stra&szlig;e";Friedrich-Ebert-Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;;apartment;;;04109
2020-01-01 15:28:51.274946;/expose/113267266;['Das attraktive Mehrfamilienhaus befindet sich in ruhiger und grüner Lage im schönen Stadtteil Leipzig-Altlindenau.', 'Die schöne 2-RWG ist mit Fliesen-Laminat / PVC-Böden sowie mit einem Tageslichtbad inkl. WC/ Waschtisch/ Dusche, einer geräumigen Küche, von welcher aus Sie auf den Balkon gelangen, ausgestattet.Das Schlafzimmer kann vom Wohnzimmer betreten\n\nWeiterhin gibt es einen Fahrradraum und einen Keller- und Dachbodenabteil.', 'Leipzig-Altlindenau, ein naturnaher Stadtteil mit industriellem Charme, liegt im Stadtteil Leipzig Alt-West. \n\nAltlindenau wird im Norden und Osten vom Leipziger Auenwald begrenzt. Exklusive Villen und einfache Arbeiterwohnungen prägen das Straßenbild.\n\nNur wenige Gehminuten vom Objekt entfernt befindet sich der Lindenauer Markt mit seinen zahlreichen angrenzenden Einkaufsmöglichkeiten.\n\nInnerhalb Leipzigs besteht eine S-Bahnverbindung über den Bahnhof Leipzig-Lindenau, von dem man schnell den Hauptbahnhof und den Flughafen erreichen kann. Darüber hinaus fährt die Straßenbahn im 10 Minuten Takt. Außerdem ist man mit dem Fahrrad nach einer 20-minütigen Fahrt durch den Auwald im Stadtzentrum. Die Autobahn A14 ist ebenfalls in nur 15 min mit dem PKW erreichbar.', 'Alle Angaben in diesem Exposé wurden nach bestem Wissen und Gewissen des Eigentümers gemacht. Die Firma LE APIS Immobilien kann keine Gewährleistung für die Richtigkeit und Vollständigkeit der Angaben übernehmen. Fotos, Texte und Grafiken unterliegen dem Copyright der Firma LE APIS Immobilien.\n\n****************************\nSie haben auch (ein) Haus oder eine Eigentumswohnung in dieser Gegend zu verkaufen? \n\nBesuchen Sie unsere Tippgeberseite auf www.le-apis-immobilien.de\n\nGenau für Ihre Immobilie könnten wir den passenden Käufer haben!\nFragen Sie doch einfach mal nach unter: 034298-54907-0 oder senden Sie uns eine E-Mail an info@le-apis-immobilien.de\nFür Verkäufer kostenfrei.\n****************************'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04177;51,3383856490515;12,329865898973294;false;n;y;n;350;2;15917014;y;well_kept;002.01005253433;y;;energy_consumption;gas;1;;n;1;n;;central_heating;48 A;wohnung_miete;sophisticated;0,active;;n;51.27;2;;n;;2;2;3;396;negotiable;https://pictures.immobilienscout24.de/listings/0bf000f1-c81a-4f91-8464-3d1e985ea52a-1336108688.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;23;4.49;15.09;4.49;;Sachsen;Leipzig;Altlindenau;113267266;130;"William-Zipperer-Stra&szlig;e";William-Zipperer-Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;103;480;apartment;1937;1;04177
2020-01-01 15:28:52.281335;/expose/113442035;['Unser vollständiges Wohnungsangebot in Leipzig und Umgebung finden Sie unter www.pisa-immobilien.de und \rweitere News unter https://www.facebook.com/PISA.IMMOBILIEN \r\rFür Rückfragen und Terminvereinbarungen stehen Ihnen die Makler der PISA IMMOBILIENMANAGEMENT GmbH - Co. KG gern zur Verfügung.\r', 'Familienwohnung im 4. OG mit folgender Ausstattung: \r\r- großzügiges Wohnzimmer\r\r- Schlafzimmer + Kinderzimmer\r\r- separate Küche\r\r- Bad mit Wanne (ohne Fenster)\r\r- PVC-Belag in Laminatoptik\r\r- grüner Innenhof\r\r- kostenfreie Stellplätze', 'Ruhige, grün gelegene und günstige 1- bis 4-Raumwohnungen in der Zingsterstraße in Grünau nahe dem Kulkwitzer See sowie dem Allee-Center.\r\rUnsere Wohnungen befinden sich in gepflegten, familienfreundlichen Wohnanlagen mit Vorgärten, grünen Höfen und Kinderspielplätzen für Ihre Kleinen. Fußläufig erreichbar sind mehrere Einkaufsmöglichkeiten, KITAS, Schulen, Ärztehaus, Apotheke, Sanitätshaus, Bibliotheken, Schwimmhalle, u.v.m.\r\rDas Stadtzentrum erreichen Sie auf Grund der sehr guten Verkehrsanbindung in weniger als 30 Minuten mit öffentlichen Verkehrsmitteln, dem PKW oder dem Fahrrad.\r\rAusreichend PKW-Stellplätze stehen kostenfrei zur Verfügung.\r In der Nähe befindlich: Grundschule, Realschule, Gymnasium, Kindertagesstätte\r', ' BODENBELAG:\rPVC\rBAD:\rBad mit Wanne, Innenliegendes Bad (kein Fenster), Boden: Fliesen/Stein\rKÜCHE:\rseparate Küche, Küche mit Fenster, Boden: PVC, Anschluss für Elektroherd, Anschluß für Geschirrspüler\rWASCHEN:\rAnschluss im Bad, Trockenraum (Keller), Anschluss in Küche\rWEITERES:\rBalkon, Zentralheizung, Abstell: Keller\rBitte haben Sie dafür Verständnis, dass alle Angaben und Preise sowie Reservierungen unverbindlich sind und immer nur vorbehaltlich der Zustimmung des Eigentümers gelten. Ein Rechtsanspruch auf ein Kauf- oder Mietvertrag kommt erst durch Gegenzeichnung des selbigen durch den Eigentümer zustande.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04207;51,3113492932029;12,263860340164305;true;n;y;n;360;2;5436764;y;no_information;001.5436764;n;;no_information;no_information;4;disabled;n;;n;90;central_heating;8a;wohnung_miete;normal;0,active;;n;68.14;3;;n;;3;3;;140530-M-50/1190/8a/4.1;no_information;https://pictures.immobilienscout24.de/listings/73523ee7-3092-4ec5-89e6-e54eac201997-1339295724.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;3.85;13.34;3.85;;Sachsen;Leipzig;Lausen_Grünau;113442035;105;"Zingster Stra&szlig;e";Zingster_Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;555;no_information;1983;4;04207
